latitude_deg,longitude_deg,elevation_m,slope_deg,roughness_m,annual_illumination_pct,max_temp_k,min_temp_k,psr_flag,ice_prob,weh_wt_pct,radiation_msv_yr,shielding_factor,earth_vis_pct,suitability_score,zone_class
-89.97878427467447,-0.029577127692116047,1232.8590456845752,4.241085092090767,0.7334469593879703,90.68127243423275,215.66369441048485,182.6180229296009,0,0.33455423385911165,1.1628822305241904,359.0873477485731,0.25285041676248826,93.23155100942294,95.48401901307129,Optimal Habitat Base
-89.90442869959047,0.131624730679068,1273.343290940231,4.464543279752664,0.7210329784392939,93.31226310475502,221.7910067930552,175.53148844897294,0,0.3298437182757505,1.2582032288872795,334.90689084970154,0.2174905367126068,87.68987488163582,93.66458863266071,Optimal Habitat Base
-89.92285965627642,-0.1479400371416769,1271.0496008763175,3.561631546612423,0.8084643770900438,90.22866318192509,229.91789340000227,180.11343219242085,0,0.28630001568928837,1.2546821076518622,346.25938631164445,0.23969778122173005,90.23544533106671,97.00889324607903,Optimal Habitat Base
-89.89064841248064,0.08191487928466037,1250.8550831288483,4.023103862918884,0.8532877465902836,89.6542740436119,219.81846389663767,177.15717213910483,0,0.3752628220087376,1.1053319355005677,351.7293392590001,0.22087827004084992,91.97544610403028,94.00122553925527,Optimal Habitat Base
-89.92004460374648,-0.13482016927030538,1230.3401047248487,4.323894375724601,0.8016034254599351,91.5721547223002,228.7060746577149,171.63861043414684,0,0.41953464930469025,1.3178274680554767,352.39365599300635,0.22782465573702357,87.63430983150657,95.27884981416382,Optimal Habitat Base
-89.79250783007139,-0.0646288208252031,1245.359887835633,3.9729701338206365,0.7701943194189201,90.89595895299658,214.5255720566302,178.68193966593097,0,0.35162697187548136,1.1596850094694795,336.60723720627607,0.21691364585258877,88.90545675591102,97.64631254241523,Optimal Habitat Base
-89.89865906399099,0.09355860725326604,1241.4860058328786,4.5894523015962,0.7527728426333021,92.25748380167812,224.2018269054082,183.46803062750578,0,0.41492449430541517,1.1415635341640151,366.3102664822506,0.243112902454511,89.09893281602808,97.55889156018733,Optimal Habitat Base
-89.9073279076984,0.0022316556559238486,1249.8903272390148,3.81804429266832,0.8380757017130857,92.40809721273841,219.47660340096073,188.81267273733678,0,0.3368833982781445,1.0270202585388923,370.21764777121234,0.24022218614405966,90.25208332490317,94.29083194962772,Optimal Habitat Base
-89.8828954199465,-0.12603782936452443,1245.4971403135464,3.928890737043666,0.8130940631857178,92.88520268775858,214.76187406912516,183.6245634038421,0,0.35599244781162964,1.268385238162556,353.0622018771102,0.2340803080533355,87.60838687070411,92.27662185521581,Optimal Habitat Base
-89.97269660026677,-0.050276632117075976,1217.7495302445425,4.665111769516187,0.7958584418625293,92.87890887109964,223.93534177754623,180.0320857087849,0,0.4560959496462009,1.4927645235868832,366.13513982989457,0.2018962278841644,91.86593372520245,92.17720133781732,Optimal Habitat Base
-89.83016267909925,-0.255612178141766,1243.6208692772577,4.5627372704586975,0.81925999890921,89.28213749624835,220.85149341467547,181.9281195665373,0,0.35614356340354614,1.1592719944038687,361.8406515953443,0.24289823174651928,88.69161986397498,97.07948225096216,Optimal Habitat Base
-89.90781303638833,-0.04898143552733762,1277.1382005484575,4.5961269068931685,0.7689945599650903,90.3521236565411,228.82192450071315,179.48669019287593,0,0.3500985720324825,1.1747752562652063,365.57288669795213,0.2628834299504491,89.13997325859218,98.42658308512672,Optimal Habitat Base
-89.92772537746093,-0.028280203642894953,1263.4617518704035,3.9549027810649986,0.8330106159724648,90.72225798004536,212.27937209999055,171.2874848910475,0,0.34028629026855983,1.2417611695831194,344.1104820371324,0.22357182844991352,89.36284344012257,94.54853690136581,Optimal Habitat Base
-89.94631234909046,0.024023692415031394,1247.1532832329783,4.49452300236945,0.7353596739967498,91.67094739997005,213.64078458344258,178.81463004850622,0,0.3171476003489401,1.1082720766855874,354.96923080449113,0.20868747400706442,91.93338966706823,96.56874719464854,Optimal Habitat Base
-89.85976238611731,0.07849554608949544,1252.6052780892865,4.591438808080936,0.7852978607913341,94.6790579047169,215.28904256761896,174.35587203571149,0,0.3081507749616771,1.0779133360760131,341.96515334242974,0.2242819305075845,90.70764377173778,94.85120611666667,Optimal Habitat Base
-89.96926454543892,-0.04696794827187631,1266.8297190056821,4.097421366490903,0.7600809318307726,89.22932350459875,217.88628129793034,176.48718689522838,0,0.34740880535466756,1.247637940267984,352.74022950123197,0.22369614392771334,89.94401029901587,92.9552865728006,Optimal Habitat Base
-89.80569793514425,-0.07414276075172421,1260.3311249941169,3.859204719935932,0.8055071306837495,91.72009793185916,228.29549657685558,178.83690497520737,0,0.38898408647583077,1.2290458269397277,369.81685614570193,0.18439801399439373,89.96433836468795,90.7906577807329,Optimal Habitat Base
-89.90290347349621,0.10209924703814688,1278.912337574011,4.421587366080976,0.785471889522412,92.31769325638716,232.5818792815881,180.37689345296369,0,0.3788310930687228,1.1570647710484965,363.5634224296472,0.2381211191669038,87.77897266664931,95.96595918240538,Optimal Habitat Base
-89.85876080538559,0.0739942716268342,1249.1770811645397,4.5687276773414185,0.7532537346891673,91.5146220703221,220.55701254308363,185.856864712131,0,0.32100574319443986,1.2241095142908436,351.06133564753156,0.222189053361311,89.78458670222203,92.88236048898271,Optimal Habitat Base
-89.83679697700637,0.04278313429990192,1232.8280796133802,4.097646239149972,0.8747098236580588,92.12377640440974,215.17560128241487,176.08247453084456,0,0.3687437594739384,1.2744795441131278,357.9029234904383,0.2141707353970743,90.61936704192338,94.33216357730446,Optimal Habitat Base
-89.94273456959725,0.15866145597306167,1259.7759228846144,3.9645627264770362,0.8067127618339087,91.54094166450042,218.2504125332649,181.1677493871449,0,0.3221441701712748,1.287364013256826,354.9507106167708,0.18781091353743773,88.54369558816116,93.87620028323181,Optimal Habitat Base
-90.04952031522845,-0.015581421438298514,1270.7355568948901,4.167655503909365,0.8354072027561991,91.51274252606501,217.7181460460398,176.34199260411606,0,0.31151615736839766,1.292576542619614,360.84598967407317,0.21443416619065012,84.95146917358632,95.50812592956231,Optimal Habitat Base
-89.94523885399374,0.01438823734953145,1219.175061558084,4.227599695489128,0.7934341459470412,87.88542421552187,228.08979347218198,178.37152759377452,0,0.34222183753338387,1.2534676971163308,354.59465921447253,0.22727959973272271,86.7112348259653,94.58672766174303,Optimal Habitat Base
-89.99546585930473,-0.023764716918928754,1278.9013577292,3.7482040437018624,0.7824625857220188,88.31410289040612,220.03973390219394,182.3308729831465,0,0.3615042722698882,1.1398131925252195,337.84664180998186,0.19516882241889696,91.51295105867784,96.11846863215631,Optimal Habitat Base
-89.90456697239053,0.016229321462456543,1229.4476246937522,4.587189871173207,0.764042523886952,92.15591364436739,213.36049333031823,179.10896645828524,0,0.38745311815943173,1.1053066902480115,360.9948593656294,0.19838467655629669,87.19617793746465,94.7865370886655,Optimal Habitat Base
-89.8514179943843,-0.02981856423311868,1262.3715056828282,4.5432405848209765,0.7614425708045618,89.2122516065099,218.22242254307452,186.36544250365571,0,0.32562028661675513,1.3014949738640746,352.8999957541633,0.25512424166447845,93.49084410697725,96.347193770703,Optimal Habitat Base
-89.98233014056883,-0.24032285918779295,1251.2235445931817,4.471995002436983,0.8250505002827593,90.41461058638909,212.57007153965085,184.64895480715822,0,0.40575795358903843,1.1329944141472863,361.6017011766929,0.2720586808338911,88.62055919492511,94.54577149035283,Optimal Habitat Base
-89.87201339804109,-0.02843514997403912,1276.7846597247824,4.078797772255726,0.7984475482449556,89.33633336865114,218.82208241688886,174.9621017028262,0,0.3603819199370019,1.0335767811811758,362.8391007565485,0.2025765393115843,92.56825740039022,96.85613609007824,Optimal Habitat Base
-89.87321772655886,-0.15379898312727666,1237.4422228346493,3.9311132119597323,0.7614436784838824,93.86517830379472,219.2367810448456,176.7106809082569,0,0.32756271559222266,1.1468162245973816,359.2609559420191,0.18745819225811494,89.19635721987858,95.43532024944764,Optimal Habitat Base
-89.98676823302587,-0.14175269251745024,1249.0458531336205,4.6322947942133705,0.860136406207302,90.58729532789903,227.04644217167396,178.40186649774384,0,0.34015379389899164,1.2094015502713586,361.7157193051122,0.2078200360969577,88.20390140233485,92.92774858475863,Optimal Habitat Base
-89.88244867428281,0.09333391899629212,1269.892495466981,3.79002585331195,0.7808551752859729,93.3682018865088,221.16084586414163,180.1705237550991,0,0.3503159957707825,1.2541458546843005,357.2873274544321,0.20849228153398175,90.76211903217181,92.99567242539484,Optimal Habitat Base
-89.8338937787944,-0.0895954211840626,1260.9577988408196,4.150571114711098,0.7761811099930169,93.53635638389973,223.71453055547173,179.70524334883993,0,0.4023551413897327,1.2979749193049226,348.55618188052443,0.17479303409840552,89.21372099643604,96.87524708223351,Optimal Habitat Base
-89.86946746675027,0.1573963721433455,1238.0337430389213,4.164832750833254,0.7953529196573408,91.86183184246597,223.83721391178003,188.16184833797288,0,0.40528082665008874,1.3666570768879795,360.3526488980952,0.21315555018905163,89.45179686354979,95.78284914050049,Optimal Habitat Base
-89.89324659674939,-0.09137943197410318,1240.7525670243956,4.460412600045013,0.7876749688585107,91.5362597730126,219.6078931077494,175.53900324352747,0,0.3448618781810863,1.1542182742428504,349.4655424474174,0.19883382041571823,88.79879354314943,95.72725515220642,Optimal Habitat Base
-89.84397099524035,-0.13941476923100862,1282.1280758720793,4.287883646694201,0.7436485637990604,90.89445324981666,210.6130711605754,171.89120798232437,0,0.40164275066071836,1.1300699056360521,359.29513907447034,0.21777617785452072,89.0356194539262,95.35204070875349,Optimal Habitat Base
-90.00420103175897,0.1318542136991665,1248.0258001477105,4.048715858045981,0.8234003235331876,90.41832180466426,221.0410598514159,179.1730043648404,0,0.37133030330665673,1.1786053700148373,346.7598380341381,0.22724683731769363,88.45877095114955,92.06850413062362,Optimal Habitat Base
-89.89011718537415,-0.05374437659180945,1256.9151327290674,3.9434842030141732,0.739680821898943,93.2701864469836,224.21573991389124,179.9671020675397,0,0.3631330126300605,1.2810414666534613,354.9184823983189,0.19582987423195575,89.59893863623162,96.30333252181251,Optimal Habitat Base
-89.87034093089292,0.005930383688688659,1261.3058208977302,4.133026520963691,0.8522087607661278,93.52077087073472,213.51908723641483,185.57967210767063,0,0.41711853154404666,1.2525588335439513,362.87005835048126,0.20705806937140175,87.99258632560654,94.48573557741163,Optimal Habitat Base
-89.92012246581224,-0.1311823905784878,1246.546772382835,4.450914915127473,0.7350738108079871,91.76869783256527,220.74225303800722,178.49342118949338,0,0.3648957632393436,1.2402659251197756,352.02053722413757,0.24121781238793805,90.12122085375454,97.16021267640795,Optimal Habitat Base
-89.90332142947773,-0.03217645216624997,1245.8306789440255,4.553495063229933,0.792565148339058,91.36853431782393,229.80486561549287,173.27760697220683,0,0.3607046038093401,1.1938544252487298,352.9951283421248,0.20093274741581726,87.67216120003867,94.18786395430693,Optimal Habitat Base
-85.97521297437255,2.7852441112593933,5014.423810321697,3.439530513238472,0.6273944430589103,89.9483887900952,222.68170102054654,194.37144353533876,0,0.19958085819003357,0.8747071903281564,358.18610315379345,0.12219952556853939,94.38269268655377,92.00358659572521,Solar Power Array
-86.01600889608709,2.6609802695621934,5083.857784297211,3.290058042957647,0.5577562974676075,88.37212445194288,230.11992532705455,193.55506949633818,0,0.2259608565282791,0.9076523611446552,368.8516342704954,0.1153995834305431,91.67126426071086,94.12093495825458,Solar Power Array
-85.94586867411597,2.763602107294497,5033.594602911592,3.70324356396767,0.5800567774259557,87.46290300949781,231.2952431696596,200.77734823980816,0,0.18513118534673906,0.9296774299762445,357.9172822722308,0.11926673789429798,96.97499148492258,92.0717788356483,Solar Power Array
-85.93643756219443,2.8470893453196378,5044.431840713277,4.202904871046985,0.556197255621274,87.66230130228415,235.36137214624992,182.26096341771768,0,0.19995323389316466,0.9249653443908454,375.53432411690926,0.14134664401301342,97.01846116905662,90.71560335981052,Solar Power Array
-86.03336848495093,2.7230409535445013,5057.555022264568,3.4856819297346044,0.6931138327689309,86.18380574557301,230.27101939977624,190.97953747502362,0,0.14759121004266612,0.9324129401790673,359.0761888119568,0.1519691037774637,95.65607659534682,90.21861306277727,Solar Power Array
-86.0536069142816,2.856302782725512,5048.68336715108,2.990882754564533,0.5849039174968389,88.95064716343967,231.09685324018955,180.00561131934046,0,0.19912074136246366,0.7167347925167437,366.7682763440997,0.16012672009270973,95.79998825911959,94.50595988446709,Solar Power Array
-85.89047149328687,2.5866396480702893,5042.360392997158,4.02291852305578,0.5936601942910263,84.91582093174884,229.03726644699248,196.17073493730982,0,0.15815775673021068,0.8220504513276743,349.7411082698776,0.1674005928379861,95.48312856237416,91.54787433217096,Solar Power Array
-86.02089747656173,2.5500931928782617,5070.152641324013,3.5601947624728476,0.6250149384513888,87.55713443918502,240.99201383245503,197.79832369165484,0,0.2622123384643894,1.0190529229558314,359.92383312205766,0.13231737462270104,99.05226904119135,92.18839354194954,Solar Power Array
-85.958339103111,2.637931871772732,5037.915338166414,4.048987499540503,0.5015063108117708,90.17476246180861,232.62236899891178,187.3492279232504,0,0.20072549738169337,0.818085453228949,366.89622121757543,0.16380286115948844,93.37003501878631,96.44658844664133,Solar Power Array
-86.01027970239996,2.6869305787734996,5088.893785377726,3.2512858609229838,0.6967128123877813,89.14019016209127,227.34911771873118,184.4017383007037,0,0.16192694834804053,0.7658176434539311,367.2238662162849,0.16244993078946424,95.53203236515344,91.63468829417144,Solar Power Array
-85.93302437615438,2.967380310748741,5079.892499720768,3.6922126726910807,0.6251039366709005,89.84926225362261,238.01838204544828,188.30909616346833,0,0.1710524769689035,0.9133851291500895,368.25101675988475,0.12782477373526518,96.41114731802986,95.15738319189263,Solar Power Array
-86.03468797692658,2.6108998415305913,5050.601275033945,4.004089848361874,0.5962543334117869,90.70163791369687,231.30353645387257,195.05826835114482,0,0.1783752586131115,0.6772278398928198,362.2797304624514,0.12307106658943355,95.81864894887023,89.37494414217213,Solar Power Array
-86.02263636073263,2.671404255955458,5029.067270387683,3.7080938933458696,0.6002135790350324,90.90384919066885,224.79632027480855,191.78668645587047,0,0.21667276336571523,0.797883144882971,361.01566643044487,0.12722016270872014,98.79713091736801,92.5089607539727,Solar Power Array
-86.01577779949439,2.9121550091542994,5054.4457317199185,4.563049328715035,0.5291840577217644,88.64429169990328,223.14990376548468,189.38938359931166,0,0.19619276228487004,0.7541968079581698,365.43110885458054,0.1418140575416627,94.77925332704314,91.26631166276287,Solar Power Array
-85.92785892626243,2.5891250591564106,5054.247274920577,3.442206451139247,0.5582527475469103,87.9076030190654,229.34109814538084,190.87710910706537,0,0.16679818726748935,0.7586493540273953,357.0708366966723,0.12929380459990678,97.26711926432176,90.31202199586133,Solar Power Array
-85.99626576493401,2.8698073366275922,5074.1231685347,3.927607560558826,0.5991873013472234,90.10496309354795,231.84696950784348,197.11312870171287,0,0.19598843229435203,0.9001101694595439,362.3941931700023,0.18786992641434103,94.67630716995576,89.97159763171797,Solar Power Array
-85.9961147433152,2.776460180635664,5082.5736247099985,3.5011545572516436,0.512778886039023,89.7450697699259,232.32885030134503,182.9446403672987,0,0.19011206966149968,0.7715246620725457,371.5849602075718,0.14172588728256655,94.12897820024837,92.57193962654794,Solar Power Array
-86.06890556286886,2.89007819401106,5068.681363998322,3.5894605951708236,0.5441180701792493,87.43976090877736,232.93370739513398,184.94809747393464,0,0.1925201822993158,0.6309177507154728,369.33013014967526,0.16157498959478678,94.63086225074424,92.69033685598404,Solar Power Array
-85.96021294956002,2.7166676695056027,5065.617060155733,3.4496070107918815,0.618934711866846,89.29017707409895,236.00992471337497,190.1518642793666,0,0.19707917516551593,0.7442867308600185,376.929829163867,0.10287633371461181,96.02234104870848,92.36942633462967,Solar Power Array
-86.00918061111913,2.667067756089306,5048.882899917143,3.943563881214731,0.5602480431875598,89.20254084174987,231.75380436663065,185.23124585342504,0,0.21511614861058986,0.835892273992912,358.6082799606231,0.1262383838033891,93.37577424508507,92.6030653455478,Solar Power Array
-86.00379657711767,2.839392341391629,5042.657419090315,3.533270365090836,0.632851031457747,87.529962319288,226.04582689075355,186.1112744816684,0,0.11007940345786903,0.8566866664846973,372.51984795962846,0.16833373194653567,98.7708567337063,94.66054588897362,Solar Power Array
-86.01669833333793,2.810924036792536,5048.047193734332,3.672209070134235,0.5622211126750349,88.5985640920464,231.6448612490519,197.90568995691166,0,0.22185935235155918,0.7228691664917618,356.64697167570324,0.16137088114260695,96.80474872553603,94.24121411033144,Solar Power Array
-86.01343755651965,2.7469502857798074,5067.116533115538,3.39468222511626,0.61388857590815,90.35652091229964,232.55195722704642,189.59676665821107,0,0.2782983550197106,0.9930518667546419,365.0751659574105,0.14620546411964566,96.40055729640527,92.31370675383658,Solar Power Array
-85.93642287956938,2.5732746587381867,5045.186007042456,4.005573811211316,0.6501874124073124,86.77862344141211,225.22968538932727,181.6187028950215,0,0.17380464658070224,0.672278555336671,369.31304878370395,0.15458009104581297,94.69234177477148,92.43914220219503,Solar Power Array
-85.94028802155464,2.5957730913677377,5011.395968287733,4.0131535641539084,0.5804518147769865,87.47234720995496,232.770056560782,180.16176897459167,0,0.17427234703544348,0.5611343717057096,367.0727616251882,0.18147380343243613,93.85364264747554,91.21268368032048,Solar Power Array
-85.9107723136728,2.762743525031859,5097.608783209404,3.8482408229082132,0.6113318596617071,91.16724426628427,229.25685918264438,191.23598008957376,0,0.12736103788880618,0.9737703823189625,368.12699318510147,0.14785247800657608,96.81469001575762,90.62780836992744,Solar Power Array
-86.02756892790323,2.755333557329498,5050.88052322823,3.9339894595522393,0.6124651892087132,89.94581482439452,223.39598819105228,196.39072401086077,0,0.18548341237642318,0.8057732462515476,360.19379379579067,0.14425189558494078,95.45818787212416,93.50275307108487,Solar Power Array
-85.95493844569027,2.743251128582772,5038.0840977862445,3.910833934286477,0.6120144673298863,89.08859767287277,232.67111652978377,183.62121214958577,0,0.13919240208887998,0.9189999221488614,363.94900967907023,0.15831857017567946,93.2648686661491,94.2933363180032,Solar Power Array
-85.98249603913922,2.682048240254721,5055.715834327146,3.277489818306676,0.6186564498682848,91.23024079747361,231.57639640948616,190.93071504758683,0,0.1904890629293724,0.9082761614995326,374.8480744846451,0.14136111930196554,95.71729371607957,92.74832165463108,Solar Power Array
-85.97991144137715,2.62272746943873,5072.855528502667,3.969565534346622,0.6601202678487351,87.32698419378694,224.71706712786732,200.29697494729717,0,0.23441387870814584,0.718491234674222,371.9452208897095,0.14068371555049236,91.60258094820617,89.24962415456459,Solar Power Array
-86.00109944179577,2.8560801156830093,5080.427761925716,4.1780434864905684,0.6415005553274655,89.47604699061822,235.75982044672799,179.9455682371291,0,0.22969363756711653,0.6878994841299442,357.69821558040053,0.16391704319106484,96.85746137369415,91.48543736161979,Solar Power Array
-85.96769035196239,2.756293193493624,5043.787054611086,3.846155258121409,0.7040442024011746,88.57764795792166,228.76454005036555,190.7500357144277,0,0.1945113981142864,0.8790502398084399,376.7539516753525,0.14506662521734207,93.28642971113699,95.36236191451651,Solar Power Array
-85.99400952618731,2.529547225759867,5087.245482553938,4.13785629969637,0.6800671261355891,91.15137128608387,243.2249403106369,184.81531648821093,0,0.17613055775886008,0.7507736319910548,360.83323034843477,0.1524590236412639,94.02020259268284,90.61567409675386,Solar Power Array
-86.04372187617304,2.670624691520471,5072.886009014815,3.6274069422043693,0.6404983909527784,87.01808161439199,214.00551160058328,189.33412451338762,0,0.1816997380561448,0.7118262802595068,357.0091978285756,0.13584969705634012,93.02530013697854,91.05489592755124,Solar Power Array
-86.06794236757942,2.4870599368875017,5005.811850237167,4.538326739550832,0.5968376604433021,91.28681366945628,229.11204435688705,189.27861720776784,0,0.2092001187239733,0.8640070648144691,355.02664437663964,0.14240450305803562,95.60956352297245,89.49971139132002,Solar Power Array
-85.93513308395485,2.8062757417742614,5007.964472391206,3.536299857451461,0.6052424870796914,90.26276346500649,237.63063598103645,186.81329313392573,0,0.27014512027422366,0.7951240675534417,363.206976782072,0.16123449507831175,95.62158103339353,92.78232581233979,Solar Power Array
-85.90019194291955,2.7247370608575574,5030.314514399223,3.548073534304876,0.6736312341013396,90.02574373090566,222.21825519429697,181.9723738484678,0,0.20075163653398712,0.8616488374788183,359.5756188524288,0.11639659501419278,92.74965653017539,94.86862664596157,Solar Power Array
-85.97515149939836,2.800008206337842,5073.2998663527105,3.612198137673693,0.5813482499856535,88.74799192161768,232.08342417874036,195.44752421714713,0,0.2560964435716444,0.8814302169735199,371.5726867334403,0.18853261773322164,94.5898824751226,94.18350444883272,Solar Power Array
-85.97108587449367,2.7614952050640396,5045.70944151452,3.381730217640158,0.6172417154686806,89.52362540309566,227.12278463294967,189.51632580022496,0,0.1735431962727867,0.7126589001857757,361.1522926936737,0.12343123504891451,93.8330436859514,93.47060190925961,Solar Power Array
-85.92719410413333,2.9075437811392035,5041.997332469942,4.160032047188503,0.6168086963630236,88.64396888069356,232.01101532001132,195.5106285405069,0,0.18505096776000507,0.7478679651761674,361.72175975296574,0.13746451904882084,97.39776502958011,91.25422619238114,Solar Power Array
-86.02938075731525,2.731120310160734,5054.606516063567,3.677044987490376,0.6841810669538084,88.0540462809646,229.1445702136435,180.36624730793756,0,0.19085006888483277,0.6677043440914924,357.6698795723374,0.11088280744760352,93.21499134755103,92.28740816988662,Solar Power Array
-86.01220908858062,2.658522796147331,5043.501925010354,3.648502876216816,0.5982698235120352,88.83466041006324,231.37490261093325,188.995188747677,0,0.18699020919331588,0.8778222316937421,369.82298783546963,0.14935148616515476,97.39020684953316,92.52397348836615,Solar Power Array
-86.00805863220353,2.6931408510545096,5053.302345932519,3.5248399811640394,0.5063186037548921,89.42220670727423,234.17017905748318,184.99520780545603,0,0.23219218301070496,0.6353544165339182,360.52969381809106,0.18412031644434984,95.71187297174238,91.94628368642425,Solar Power Array
-85.9873857082351,2.819634319925076,5021.096801552756,4.195357925083607,0.575498173445241,90.06257738944441,226.9288822039172,198.41861660777658,0,0.1990651099050173,0.6671183251427164,368.76061139964077,0.176024599635875,97.37652635074474,92.5402505552727,Solar Power Array
-85.95939623382216,2.6578431920960246,5061.82075309102,3.908843874838483,0.45523669900654873,87.49909173817811,231.03922300549237,190.82497365878174,0,0.19912767526922057,0.8089374618642302,374.66134122736037,0.15708244437296695,90.33474763532234,95.32156446371137,Solar Power Array
-86.09532730519922,2.7958142625708726,5018.713623230173,4.227031993060947,0.5861000476958425,89.57641633417414,220.0692003576401,193.6478158264657,0,0.2124890663623001,0.8617323266790652,372.5969329888386,0.1535701773899727,94.57858385994332,91.18363973010064,Solar Power Array
-86.02215571052385,2.8206494619521987,5033.24420752203,3.2470712682880043,0.5506233536633958,89.90906401953656,228.4857387819795,193.02246828154324,0,0.13998616758705845,0.5017458087596619,367.112868557652,0.17009385773469995,91.57800955480597,93.18906482900974,Solar Power Array
-85.94048682132106,2.699561645808913,5068.021816786724,3.857122290245414,0.5868532812363222,90.23152331151331,239.56398792791242,187.21079428891056,0,0.19736804998951302,0.700931454520675,366.2417083555691,0.14687201261099164,97.31690388674038,94.52962225299733,Solar Power Array
-85.96060072733565,2.804676434438139,5035.903275666425,3.51352042456994,0.6218408687862258,89.03003038589193,239.99594440658825,180.39177758535624,0,0.2185874241861186,0.8603050785148942,358.90433763000203,0.1306484566999368,94.3214763235222,89.93773317712858,Solar Power Array
-85.92713335979325,2.970072894668054,5043.174313432595,3.608211446240128,0.5344570824768947,87.35579486672471,227.05277789165115,196.04383970423817,0,0.2957902185624892,0.727717403587488,357.7835728216139,0.12664013580175115,95.90157885815167,92.91633136775692,Solar Power Array
-87.0949537098843,76.9555696282931,1847.184093983274,5.329278308792333,1.1360431909924384,82.95535794049374,214.05305588790034,161.42415867932166,0,0.795597150466306,3.8423162657604593,352.53752909295054,0.218711320303382,77.178556285942,89.13699972898797,Optimal Habitat Base
-87.1439298603135,77.072842694422,1823.5454078059777,5.806237015918133,1.1242241080549678,81.95416905812584,214.45857248778051,159.14049365183592,0,0.8169254453555913,3.831498528570595,350.65703744234514,0.2287156307162065,78.05800236551725,88.1969030473498,Optimal Habitat Base
-87.12769547555867,77.01254379002633,1808.3810906407589,4.862300906842326,1.0974932350783966,83.9150102056011,219.47538131661432,168.53707774138778,0,0.7945871950067341,3.7524435940758636,356.966980662341,0.21528194926092992,77.3675785432755,90.86194247617348,Optimal Habitat Base
-87.10451457844505,76.92777082352474,1819.2588195456058,4.872721490785563,1.1257130328841574,83.81860048698947,217.23344890984328,166.9356777516132,0,0.8028095267042696,3.8875889306588918,341.773810323836,0.21924013446745066,77.05577331450802,90.98657854664114,Optimal Habitat Base
-87.17904492241722,77.00688320763497,1842.5667135945591,5.065062571149007,1.1760567147369843,84.400758386218,214.0864372662136,163.16130148208873,0,0.7695199201001026,3.8134854929025908,338.61197229933924,0.22283257870858503,71.95701046967375,89.56827054018116,Optimal Habitat Base
-86.99805575324223,76.80094820510568,1816.3167424505145,5.035737779752698,1.0923966874737876,84.28520187409505,210.55798562128345,155.2687340349968,0,0.7639715084551236,3.733216566395165,330.1526959356738,0.2549097345900704,74.1279747455854,89.47535072766529,Optimal Habitat Base
